longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value (Predictions),median_house_value (Actual)
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,NEAR OCEAN,122007.0,96900.0
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,<1H OCEAN,186245.0,139700.0
-120.44,34.93,15.0,868.0,244.0,1133.0,253.0,2.0995,<1H OCEAN,112995.0,87500.0
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,<1H OCEAN,194244.0,241400.0
-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,NEAR OCEAN,162766.0,154800.0
-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,NEAR OCEAN,342522.04,362300.0
-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,NEAR BAY,291345.01,310900.0
-118.39,34.16,20.0,4084.0,1062.0,1637.0,987.0,3.2388,<1H OCEAN,328998.01,256300.0
-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326,<1H OCEAN,174590.0,167600.0
-122.43,37.64,42.0,4091.0,757.0,1861.0,771.0,4.207,NEAR OCEAN,295125.0,272700.0
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,INLAND,127360.0,128600.0
-122.09,37.41,8.0,1480.0,414.0,856.0,445.0,2.8203,NEAR BAY,208643.01,284100.0
-121.9,37.3,39.0,3627.0,666.0,1531.0,635.0,4.537,<1H OCEAN,273327.01,345900.0
-122.78,38.44,14.0,4143.0,656.0,1569.0,629.0,3.9766,<1H OCEAN,208226.0,345300.0
-122.31,38.34,19.0,4187.0,684.0,1827.0,605.0,4.5293,NEAR BAY,198365.0,210400.0
-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,INLAND,140184.0,116400.0
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,NEAR BAY,361227.06,330200.0
-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773,<1H OCEAN,193896.0,206700.0
-122.37,38.33,29.0,1868.0,291.0,764.0,284.0,4.825,NEAR BAY,206199.01,195100.0
-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,<1H OCEAN,193006.01,202300.0
-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,INLAND,153537.0,143200.0
-118.1,34.08,37.0,2894.0,659.0,1977.0,636.0,2.543,<1H OCEAN,188020.0,208100.0
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,INLAND,67482.0,65200.0
-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,<1H OCEAN,187400.0,181700.0
-122.42,37.8,52.0,3823.0,1040.0,1830.0,977.0,4.2458,NEAR BAY,492001.89,450000.0
-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,<1H OCEAN,278599.01,244100.0
-117.12,32.57,35.0,1450.0,256.0,930.0,286.0,2.6715,NEAR OCEAN,140173.0,133300.0
-122.42,37.8,52.0,3067.0,870.0,2122.0,850.0,2.5603,NEAR BAY,266068.09,287500.0
-119.25,35.78,27.0,1513.0,342.0,1346.0,323.0,2.7411,INLAND,77445.0,59800.0
-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,INLAND,97009.0,109400.0
-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,<1H OCEAN,335093.03,363200.0
-117.61,34.08,12.0,4427.0,,2400.0,843.0,4.7147,INLAND,165045.0,158700.0
-117.96,33.93,15.0,2014.0,419.0,839.0,390.0,4.7446,<1H OCEAN,213739.0,175400.0
-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,INLAND,79717.0,93800.0
-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,<1H OCEAN,291699.05,306300.0
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,<1H OCEAN,219310.0,363100.0
-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,<1H OCEAN,245651.0,209200.0
-119.02,35.41,41.0,2221.0,516.0,1106.0,473.0,1.97,INLAND,67629.0,51900.0
-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,INLAND,94352.0,82800.0
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,NEAR BAY,466400.63,500001.0
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,<1H OCEAN,186837.01,174800.0
-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588,<1H OCEAN,173063.0,160100.0
-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3.05,INLAND,96047.0,225000.0
-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2.5434,INLAND,70987.0,67300.0
-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,<1H OCEAN,99557.0,97300.0
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,<1H OCEAN,456594.58,500001.0
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,NEAR BAY,343951.12,318300.0
-121.56,39.08,26.0,1377.0,289.0,761.0,267.0,1.4934,INLAND,61979.0,48300.0
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,<1H OCEAN,212939.01,220800.0
-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,NEAR BAY,184997.02,162500.0
-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,<1H OCEAN,177131.0,144600.0
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,<1H OCEAN,430743.33,432600.0
-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,<1H OCEAN,270709.01,225900.0
-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,NEAR OCEAN,160092.0,155200.0
-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,INLAND,90713.0,95200.0
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,NEAR BAY,325987.03,284600.0
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,<1H OCEAN,133975.0,108500.0
-119.76,36.79,32.0,2463.0,468.0,1261.0,486.0,3.3281,INLAND,88027.0,75100.0
-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,<1H OCEAN,101266.0,121900.0
-118.98,35.38,24.0,1807.0,465.0,1460.0,410.0,1.4786,INLAND,51106.0,54800.0
-118.92,35.13,29.0,1297.0,262.0,909.0,253.0,1.9236,INLAND,56432.0,106300.0
-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,NEAR OCEAN,190348.0,143100.0
-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,<1H OCEAN,228911.0,229000.0
-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,INLAND,52443.0,47700.0
-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,INLAND,247127.0,256800.0
-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,NEAR OCEAN,235260.0,239900.0
-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,INLAND,125490.0,114500.0
-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,<1H OCEAN,161818.0,147100.0
-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,<1H OCEAN,199905.0,241400.0
-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,<1H OCEAN,238974.0,240100.0
-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,INLAND,155908.0,177100.0
-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,<1H OCEAN,239651.0,189800.0
-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,<1H OCEAN,167555.0,184600.0
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,NEAR BAY,127873.0,129100.0
-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,NEAR BAY,218774.05,181900.0
-122.07,37.64,22.0,5861.0,1516.0,5436.0,1463.0,2.5158,NEAR BAY,182934.0,134900.0
-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,<1H OCEAN,115608.02,87500.0
-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,<1H OCEAN,202756.0,191900.0
-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,<1H OCEAN,325204.07,397000.0
-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,<1H OCEAN,101811.0,88800.0
-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,INLAND,135683.0,183200.0
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,NEAR BAY,157736.0,93800.0
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,<1H OCEAN,280863.0,277300.0
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,INLAND,135280.0,128500.0
-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,NEAR OCEAN,96945.0,92600.0
-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,INLAND,175616.09,115100.0
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,INLAND,147053.0,123800.0
-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,<1H OCEAN,314582.05,330900.0
-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,<1H OCEAN,188031.0,178500.0
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,<1H OCEAN,212392.0,195300.0
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,NEAR BAY,310356.03,262500.0
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,INLAND,114742.0,94400.0
-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,<1H OCEAN,287588.01,310100.0
-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,NEAR OCEAN,322948.03,500001.0
-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,INLAND,58294.0,46700.0
-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,<1H OCEAN,213846.2,183300.0
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,INLAND,72139.94,54300.0
-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,<1H OCEAN,303846.05,450000.0
-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,NEAR BAY,299371.03,320000.0
-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,INLAND,233442.0,188300.0
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,INLAND,122035.0,117600.0
-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48,<1H OCEAN,152868.0,138900.0
-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,NEAR OCEAN,116161.0,93200.0
-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,<1H OCEAN,185222.0,174600.0
-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,<1H OCEAN,159341.0,160200.0
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,INLAND,137444.0,132700.0
-118.37,34.16,25.0,2450.0,618.0,1054.0,578.0,3.6375,<1H OCEAN,295084.0,262500.0
-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,INLAND,135525.0,108400.0
-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,INLAND,83840.0,76400.0
-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,INLAND,67358.0,56700.0
-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,<1H OCEAN,196917.0,191700.0
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,<1H OCEAN,189570.0,181900.0
-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,INLAND,107422.0,105200.0
-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,<1H OCEAN,97530.0,93600.0
-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,<1H OCEAN,461941.56,453800.0
-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,INLAND,96346.0,123100.0
-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,NEAR OCEAN,251345.0,252700.0
-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,<1H OCEAN,205257.01,117400.0
-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,<1H OCEAN,182885.0,290900.0
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,NEAR OCEAN,264608.0,226000.0
-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,INLAND,133532.0,146000.0
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,INLAND,118986.0,110600.0
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,NEAR OCEAN,278198.04,294400.0
-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,INLAND,119316.0,98800.0
-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,<1H OCEAN,194018.0,212500.0
-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,INLAND,163141.0,139700.0
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,<1H OCEAN,276006.01,279400.0
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,<1H OCEAN,276414.01,337900.0
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,NEAR OCEAN,341257.04,292000.0
-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,INLAND,64306.99,39200.0
-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,<1H OCEAN,203587.0,190600.0
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,<1H OCEAN,341157.02,329700.0
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,INLAND,67588.0,59300.0
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,INLAND,135145.0,242700.0
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,INLAND,108689.0,92900.0
-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,NEAR OCEAN,125068.0,128100.0
-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,<1H OCEAN,126508.0,127000.0
-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,<1H OCEAN,269971.04,242600.0
-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,NEAR BAY,261711.1,275000.0
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,NEAR OCEAN,387559.1,383600.0
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,NEAR OCEAN,270430.01,317700.0
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,<1H OCEAN,218809.0,239200.0
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,NEAR BAY,160894.0,241000.0
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,INLAND,123043.0,96500.0
-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,NEAR BAY,388036.11,349200.0
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,INLAND,112393.0,104600.0
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,<1H OCEAN,207382.0,237500.0
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,INLAND,142943.0,144000.0
-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,INLAND,92160.0,84000.0
-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,<1H OCEAN,233396.01,272500.0
-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,<1H OCEAN,215029.01,195400.0
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,<1H OCEAN,185222.01,262500.0
-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,<1H OCEAN,144142.0,100500.0
-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,<1H OCEAN,235309.0,242400.0
-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,INLAND,111891.0,98300.0
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,NEAR BAY,462602.46,463500.0
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,INLAND,141952.0,126800.0
-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,<1H OCEAN,243233.02,187500.0
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR OCEAN,287132.03,146100.0
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,<1H OCEAN,316703.04,370100.0
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,221894.0,191700.0
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,<1H OCEAN,193557.0,157700.0
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,<1H OCEAN,482829.82,500001.0
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,<1H OCEAN,495298.94,500001.0
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,NEAR OCEAN,192212.0,155400.0
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,<1H OCEAN,298758.06,335000.0
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,<1H OCEAN,167940.01,135400.0
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,NEAR BAY,289962.01,312700.0
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,<1H OCEAN,293751.0,300700.0
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,INLAND,108185.0,71300.0
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,NEAR BAY,352315.04,295200.0
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,INLAND,87452.0,71100.0
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,INLAND,341389.0,325600.0
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,INLAND,98189.0,89000.0
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,NEAR BAY,346109.11,373100.0
-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,NEAR OCEAN,267939.01,356500.0
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,<1H OCEAN,208685.0,215500.0
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,INLAND,86642.0,81300.0
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,INLAND,109899.0,138200.0
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,INLAND,77179.0,82000.0
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,NEAR OCEAN,156746.0,150100.0
-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,INLAND,89736.0,70300.0
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,INLAND,93948.97,91700.0
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,INLAND,98741.0,78800.0
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,<1H OCEAN,177034.0,157600.0
-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,<1H OCEAN,253785.0,270500.0
-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,<1H OCEAN,177711.0,185200.0
-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,<1H OCEAN,242978.0,237200.0
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,<1H OCEAN,273134.03,410700.0
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,INLAND,99897.0,83000.0
-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,<1H OCEAN,208017.0,223900.0
-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,INLAND,117662.0,102800.0
-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,<1H OCEAN,188020.0,171900.0
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,NEAR OCEAN,322196.04,321800.0
-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,NEAR OCEAN,75585.0,72200.0
-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,<1H OCEAN,189967.0,165000.0
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,NEAR BAY,358112.1,341600.0
-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,INLAND,133814.0,115200.0
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,NEAR OCEAN,86429.0,77300.0
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,<1H OCEAN,148101.0,154200.0
-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,<1H OCEAN,468784.58,500001.0
-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,NEAR OCEAN,164525.0,173800.0
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,<1H OCEAN,143563.0,136300.0
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,INLAND,126493.0,122300.0
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,<1H OCEAN,159686.0,164200.0
-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,<1H OCEAN,271443.05,454100.0
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,INLAND,128526.0,98500.0
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,<1H OCEAN,366176.08,382400.0
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,NEAR OCEAN,281617.05,281300.0
-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,NEAR OCEAN,288415.03,220900.0
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,<1H OCEAN,158407.0,153800.0
-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,NEAR OCEAN,474272.65,500001.0
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,NEAR BAY,144659.0,122000.0
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,INLAND,75710.0,76400.0
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,<1H OCEAN,226390.0,208300.0
-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,<1H OCEAN,150232.0,114100.0
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,<1H OCEAN,439991.23,500001.0
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,<1H OCEAN,359947.15,423200.0
-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,<1H OCEAN,197570.01,172700.0
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,INLAND,60631.0,63000.0
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,<1H OCEAN,193437.0,161700.0
-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,INLAND,69860.0,73800.0
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,<1H OCEAN,180408.0,162900.0
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,<1H OCEAN,181677.0,120600.0
-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,NEAR OCEAN,128882.0,116100.0
-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,INLAND,125115.0,101600.0
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,INLAND,242008.0,252200.0
-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,NEAR OCEAN,226966.01,290000.0
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,INLAND,115880.0,112300.0
-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,INLAND,71774.0,54400.0
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,INLAND,64429.0,67500.0
-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,<1H OCEAN,451562.28,442100.0
-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,<1H OCEAN,326498.0,341400.0
-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,INLAND,121678.0,80700.0
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,INLAND,135047.0,103600.0
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,INLAND,105881.0,101500.0
-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,INLAND,82807.0,67000.0
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,<1H OCEAN,333747.05,333800.0
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,INLAND,105095.0,105100.0
-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,<1H OCEAN,204629.0,197100.0
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,INLAND,151054.0,112800.0
-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,NEAR BAY,194591.0,190600.0
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,INLAND,84038.0,62300.0
-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,INLAND,106481.0,122500.0
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,<1H OCEAN,132025.0,118100.0
-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,<1H OCEAN,421936.25,473000.0
-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,<1H OCEAN,149861.0,186200.0
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,<1H OCEAN,172084.0,163100.0
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,INLAND,70034.0,55400.0
-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,NEAR BAY,161942.0,131600.0
-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,INLAND,65817.0,62900.0
-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,INLAND,139984.0,122400.0
-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,NEAR OCEAN,318231.03,390000.0
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,NEAR BAY,466208.69,500001.0
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,<1H OCEAN,230589.0,159600.0
-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,INLAND,151165.0,134800.0
-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,<1H OCEAN,261182.01,257600.0
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,<1H OCEAN,318804.01,342800.0
-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,<1H OCEAN,239856.01,220600.0
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,NEAR BAY,189092.0,144600.0
-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,<1H OCEAN,290522.09,429100.0
